date,symbol,open,high,low,close,volume
2023-07-05,BTC,30774.39,30877.17,30201.06,30503.07,484235780.2
2023-07-06,BTC,30503.07,31521.11,29869.18,29907.98,942103548.67
2023-07-07,BTC,29907.98,30450.48,29725.12,30349.69,584908167.72
2023-07-08,BTC,30349.69,30383.67,30056.18,30294.36,192238272.3
2023-07-09,BTC,30294.36,30441.0,30074.68,30171.49,216124236.01
2023-07-10,BTC,30171.49,31045.4,29964.03,30421.04,674592681.26
2023-07-11,BTC,30421.04,30805.91,30314.1,30626.62,539220942.45
2023-07-12,BTC,30626.62,30977.57,30214.19,30385.22,755704294.14
2023-07-13,BTC,30385.22,31844.94,30259.09,31475.78,1314075890.88
2023-07-14,BTC,31475.78,31636.78,29929.3,30331.09,1021600213.08
2023-07-15,BTC,30331.09,30403.12,30258.91,30298.45,149344124.18
2023-07-16,BTC,30298.45,30450.66,30083.92,30248.17,224532522.64
2023-07-17,BTC,30248.17,30340.04,29675.15,30147.68,558752237.54
2023-07-18,BTC,30147.68,30244.13,29538.16,29863.79,560798877.42
2023-07-19,BTC,29863.79,30193.82,29765.06,29918.6,446435257.92
2023-07-20,BTC,29918.6,30417.9,29577.88,29809.61,577250260.25
2023-07-21,BTC,29809.61,30060.04,29737.09,29911.46,395907301.04
2023-07-22,BTC,29911.46,30000.3,29635.44,29791.61,182484169.27
2023-07-23,BTC,29791.61,30345.9,29738.58,30085.68,244328645.64
2023-07-24,BTC,30085.68,30097.78,28860.94,29181.04,744538575.95
2023-07-25,BTC,29181.04,29367.59,29054.49,29226.63,354541899.17
2023-07-26,BTC,29226.63,29682.98,29098.81,29352.06,486510821.91
2023-07-27,BTC,29352.06,29566.99,29082.04,29217.05,373268935.18
2023-07-28,BTC,29217.05,29528.45,29121.24,29316.82,342975082.63
2023-07-29,BTC,29316.82,29406.57,29258.14,29358.76,146316009.97
2023-07-30,BTC,29358.76,29449.84,29043.43,29283.34,224246250.77
2023-07-31,BTC,29283.34,29524.99,29108.82,29231.47,426457343.16
2023-08-01,BTC,29231.47,29721.48,28564.09,29699.74,822433494.24
2023-08-02,BTC,29699.74,30029.06,28914.46,29163.69,838251477.68
2023-08-03,BTC,29163.69,29397.03,28945.61,29177.75,450334651.17
2023-08-04,BTC,29177.75,29308.95,28794.51,29078.51,375805085.38
2023-08-05,BTC,29078.51,29111.36,28953.98,29050.34,120051247.27
2023-08-06,BTC,29050.34,29164.68,28962.89,29046.16,126689336.09
2023-08-07,BTC,29046.16,29245.27,28672.37,29182.16,475156597.17
2023-08-08,BTC,29182.16,30210.36,29111.88,29770.51,786792606.34
2023-08-09,BTC,29770.51,30120.86,29356.43,29566.47,532770863.32
2023-08-10,BTC,29566.47,29707.55,29319.58,29428.1,375142806.93
2023-08-11,BTC,29428.1,29535.4,29219.56,29403.56,310027638.11
2023-08-12,BTC,29403.56,29471.12,29356.08,29417.08,102819295.5
2023-08-13,BTC,29417.08,29447.27,29257.12,29281.55,115373186.78
2023-08-14,BTC,29281.55,29664.61,29082.39,29409.22,362522208.47
2023-08-15,BTC,29409.22,29460.86,29056.77,29171.23,299026558.28
2023-08-16,BTC,29171.23,29228.22,28696.21,28702.8,479152538.98
2023-08-17,BTC,28702.8,28752.02,25328.06,26629.67,1394530695.43
2023-08-18,BTC,26629.67,26823.13,25629.62,26049.69,888090076.41
2023-08-19,BTC,26049.69,26266.25,25797.39,26095.8,265159375.46
2023-08-20,BTC,26095.8,26291.33,25983.85,26191.01,192271431.08
2023-08-21,BTC,26191.01,26248.2,25819.92,26126.18,430024076.12
2023-08-22,BTC,26126.18,26137.6,25369.8,26043.01,514473682.56
2023-08-23,BTC,26043.01,26807.82,25802.48,26429.4,672652092.31
2023-08-24,BTC,26429.4,26565.88,25859.32,26166.22,449180401.68
2023-08-25,BTC,26166.22,26291.13,25759.58,26051.29,489263026.85
2023-08-26,BTC,26051.29,26109.19,25979.58,26010.35,93024725.64
2023-08-27,BTC,26010.35,26168.79,25966.75,26091.32,107924452.3
2023-08-28,BTC,26091.32,26233.53,25861.84,26106.0,302943657.3
2023-08-29,BTC,26106.0,28154.08,25911.89,27724.41,1089036684.85
2023-08-30,BTC,27724.41,27766.41,27036.49,27305.41,520197058.0
2023-08-31,BTC,27305.41,27563.68,25683.18,25937.29,741278108.53
2023-09-01,BTC,25937.29,26137.14,25323.44,25798.79,639696809.37
2023-09-02,BTC,25798.79,25980.31,25729.66,25868.56,181289556.36
2023-09-03,BTC,25868.56,26115.72,25805.82,25971.37,160541183.85
2023-09-04,BTC,25971.37,26089.36,25636.28,25816.24,228454428.06
2023-09-05,BTC,25816.24,25878.61,25567.56,25785.01,280146729.52
2023-09-06,BTC,25785.01,26019.64,25379.85,25751.71,390027105.24
2023-09-07,BTC,25751.71,26426.41,25600.8,26264.75,491838528.79
2023-09-08,BTC,26264.75,26443.61,25650.9,25907.13,482397556.59
2023-09-09,BTC,25907.13,25936.62,25799.89,25898.41,105931726.4
2023-09-10,BTC,25898.41,26020.84,25589.02,25833.67,217583144.54
2023-09-11,BTC,25833.67,25889.38,24911.78,25157.07,619642052.88
2023-09-12,BTC,25157.07,26545.24,25128.37,25840.34,937711286.48
2023-09-13,BTC,25840.34,26432.59,25768.65,26227.49,495397769.94
2023-09-14,BTC,26227.49,26845.74,26136.39,26533.66,649517751.61
2023-09-15,BTC,26533.66,26879.57,26224.91,26605.49,459310066.65
2023-09-16,BTC,26605.49,26771.68,26459.99,26569.13,187703875.45
2023-09-17,BTC,26569.13,26621.93,26413.39,26533.12,151125765.17
2023-09-18,BTC,26533.12,27425.7,26394.81,26767.82,797114111.3
2023-09-19,BTC,26767.82,27493.85,26676.6,27219.02,670630172.73
2023-09-20,BTC,27219.02,27389.22,26814.07,27126.4,581302466.15
2023-09-21,BTC,27126.4,27162.0,26373.55,26567.47,559336631.68
2023-09-22,BTC,26567.47,26738.04,26478.87,26583.16,408613785.26
2023-09-23,BTC,26583.16,26640.84,26522.49,26585.41,139605320.21
2023-09-24,BTC,26585.41,26732.91,26146.79,26261.44,260953441.64
2023-09-25,BTC,26261.44,26439.02,25997.17,26297.93,518905094.49
2023-09-26,BTC,26297.93,26395.42,26090.75,26212.59,338286231.16
2023-09-27,BTC,26212.59,26828.5,26096.78,26360.2,638562791.04
2023-09-28,BTC,26360.2,27306.05,26328.53,27027.2,827813877.45
2023-09-29,BTC,27027.2,27233.94,26674.22,26909.4,585322764.87
2023-09-30,BTC,26909.4,27095.39,26887.09,26964.27,195916128.74
2023-10-01,BTC,26964.27,28060.49,26958.76,27994.51,464200302.08
2023-10-02,BTC,27994.51,28585.13,27312.81,27507.22,1198411956.48
2023-10-03,BTC,27507.22,27669.05,27170.07,27428.66,620603083.21
2023-10-04,BTC,27428.66,27836.54,27222.97,27789.8,497243557.18
2023-10-05,BTC,27789.8,28128.37,27363.01,27414.59,696054430.54
2023-10-06,BTC,27414.59,28280.04,27181.63,27946.61,701648471.47
2023-10-07,BTC,27946.61,28035.05,27864.11,27973.69,205394649.0
2023-10-08,BTC,27973.69,28105.36,27714.35,27933.57,238690010.87
2023-10-09,BTC,27933.57,27999.8,27282.89,27598.77,603964078.09
2023-10-10,BTC,27598.77,27735.72,27298.5,27395.4,511109469.33
2023-10-11,BTC,27395.4,27475.69,26531.55,26871.21,821395574.15
2023-10-12,BTC,26871.21,26937.98,26549.78,26756.23,438531983.5
2023-10-13,BTC,26756.23,27110.91,26674.97,26862.9,496779424.55
2023-10-14,BTC,26862.9,26982.78,26810.02,26854.52,157685357.78
2023-10-15,BTC,26854.52,27297.26,26813.06,27177.41,297110024.59
2023-10-16,BTC,27177.41,30009.15,27131.48,28518.37,1884462991.7
2023-10-17,BTC,28518.37,28628.83,28094.14,28409.46,739741149.31
2023-10-18,BTC,28409.46,28988.79,28156.7,28328.07,682875511.71
2023-10-19,BTC,28328.07,28927.17,28135.5,28733.78,730081363.3
2023-10-20,BTC,28733.78,30243.12,28596.96,29684.37,1241026952.55
2023-10-21,BTC,29684.37,30365.61,29480.22,29924.08,467626116.49
2023-10-22,BTC,29924.08,30232.64,29674.58,30001.44,414432274.92
2023-10-23,BTC,30001.44,34739.17,29898.26,33084.08,2308556876.22
2023-10-24,BTC,33084.08,35183.22,32857.8,33923.52,2559949343.79
2023-10-25,BTC,33923.52,35136.87,33698.9,34503.4,1481128342.82
2023-10-26,BTC,34503.4,34836.51,33746.16,34157.06,1248469956.72
2023-10-27,BTC,34157.06,34246.78,33406.13,33907.7,1044635721.14
2023-10-28,BTC,33907.7,34494.4,33876.07,34090.05,371696781.35
2023-10-29,BTC,34090.05,34761.09,33947.8,34535.38,469534963.71
2023-10-30,BTC,34535.38,34862.12,34090.22,34494.56,825552244.82
2023-10-31,BTC,34494.56,34726.05,34058.4,34657.73,756326173.72
2023-11-01,BTC,34657.73,35623.76,34096.9,35439.76,1190955576.06
2023-11-02,BTC,35439.76,35973.2,34323.19,34947.15,1097011932.14
2023-11-03,BTC,34947.15,34950.21,34118.29,34732.28,960199464.71
2023-11-04,BTC,34732.28,35278.07,34606.38,35086.09,377653497.47
2023-11-05,BTC,35086.09,35393.84,34489.02,35039.47,533016306.01
2023-11-06,BTC,35039.47,35288.36,34758.64,35054.59,613732584.95
2023-11-07,BTC,35054.59,35929.83,34537.87,35421.85,1012278827.62
2023-11-08,BTC,35421.85,36109.43,35120.46,35638.33,937630450.49
2023-11-09,BTC,35638.33,37990.51,35557.78,36704.14,2296501186.4
2023-11-10,BTC,36704.14,37536.44,36342.27,37321.51,1206040827.09
2023-11-11,BTC,37321.51,37417.29,36701.83,37142.22,553215494.09
2023-11-12,BTC,37142.22,37233.45,36747.05,37079.76,345567975.97
2023-11-13,BTC,37079.76,37429.52,36358.0,36482.51,897671274.64
2023-11-14,BTC,36482.51,36752.31,34788.17,35551.21,1219819360.84
2023-11-15,BTC,35551.21,37977.31,35374.22,37884.19,1436101057.95
2023-11-16,BTC,37884.19,37951.14,35512.38,36162.42,1428319260.74
2023-11-17,BTC,36162.42,36780.63,35873.7,36626.32,1027029255.11
2023-11-18,BTC,36626.32,36853.45,36212.85,36591.19,316037508.01
2023-11-19,BTC,36591.19,37529.1,36411.61,37388.64,430198062.65
2023-11-20,BTC,37388.64,37770.11,36767.05,37476.66,1162294169.25
2023-11-21,BTC,37476.66,37665.29,35753.93,35758.72,1579350547.76
2023-11-22,BTC,35758.72,37866.63,35656.41,37424.2,1335151412.8
2023-11-23,BTC,37424.2,37646.06,36892.34,37299.18,626668140.1
2023-11-24,BTC,37299.18,38432.07,37262.39,37737.05,1322597274.57
2023-11-25,BTC,37737.05,37907.84,37616.03,37801.92,312424824.64
2023-11-26,BTC,37801.92,37829.46,37159.52,37460.21,478214999.45
2023-11-27,BTC,37460.21,37568.17,36727.3,37246.29,914744666.52
2023-11-28,BTC,37246.29,38410.41,36879.99,37836.63,1265755538.49
2023-11-29,BTC,37836.63,38456.97,37589.12,37861.9,1041457987.13
2023-11-30,BTC,37861.9,38149.78,37505.7,37729.58,637264648.28
2023-12-01,BTC,37729.58,38982.35,37626.12,38699.84,1268612412.23
2023-12-02,BTC,38699.84,39712.52,38659.45,39469.35,677167721.21
2023-12-03,BTC,39469.35,40203.23,39288.91,39980.93,638707315.07
2023-12-04,BTC,39980.93,42399.42,39980.36,41984.41,2012390115.57
2023-12-05,BTC,41984.41,44639.18,41368.51,44089.06,2234743414.43
2023-12-06,BTC,44089.06,44286.67,43386.17,43771.01,1715623988.73
2023-12-07,BTC,43771.01,44050.53,42856.57,43285.02,1320509439.92
2023-12-08,BTC,43285.02,44735.52,43094.02,44186.18,1292562850.41
2023-12-09,BTC,44186.18,44373.02,43597.57,43723.0,662982186.27
2023-12-10,BTC,43723.0,44047.82,43584.51,43791.67,503801762.3
2023-12-11,BTC,43791.67,43808.9,40180.77,41235.58,2446801856.72
2023-12-12,BTC,41235.58,42080.61,40648.18,41472.94,1305859570.88
2023-12-13,BTC,41472.94,43461.75,40579.83,42887.55,1517574126.2
2023-12-14,BTC,42887.55,43416.91,41433.23,43030.6,1460749070.58
2023-12-15,BTC,43030.6,43091.28,41662.1,41939.16,1065004798.33
2023-12-16,BTC,41939.16,42678.86,41640.84,42243.26,570286280.98
2023-12-17,BTC,42243.26,42372.05,41228.17,41349.42,772939037.53
2023-12-18,BTC,41349.42,42744.41,40512.69,42650.27,1362661202.35
2023-12-19,BTC,42650.27,43454.44,41796.54,42268.08,1318306822.38
2023-12-20,BTC,42268.08,44303.12,42195.52,43669.91,1805958609.9
2023-12-21,BTC,43669.91,44245.16,43306.15,43875.01,1306652594.38
2023-12-22,BTC,43875.01,44417.78,43426.51,44008.04,1084076406.5
2023-12-23,BTC,44008.04,44024.62,43338.34,43732.75,479555333.8
2023-12-24,BTC,43732.75,43965.2,42635.13,43023.12,621424795.87
2023-12-25,BTC,43023.12,43808.21,42763.83,43593.79,639501515.36
2023-12-26,BTC,43593.79,43604.51,41616.59,42517.32,1297798884.96
2023-12-27,BTC,42517.32,43694.83,42121.77,43469.34,1178861473.09
2023-12-28,BTC,43469.34,43817.61,42283.91,42588.94,1249335317.05
2023-12-29,BTC,42588.94,43134.59,41296.86,42073.59,1450476730.93
2023-12-30,BTC,42073.59,42595.81,41529.95,42146.03,905852574.49
2023-12-31,BTC,42146.03,42863.11,41970.37,42280.14,912867128.16
2024-01-01,BTC,42280.14,44210.89,42187.32,44197.61,839894208.67
2024-01-02,BTC,44197.61,45918.98,44181.86,44970.34,2596745174.99
2024-01-03,BTC,44970.34,45513.73,40214.67,42854.08,3533041051.83
2024-01-04,BTC,42854.08,44797.03,42657.44,44194.38,2167748750.23
2024-01-05,BTC,44194.38,44377.15,42508.08,44178.89,2368276569.22
2024-01-06,BTC,44178.89,44248.4,43444.9,43988.33,717065469.35
2024-01-07,BTC,43988.33,44496.47,43639.57,43950.84,884154712.5
2024-01-08,BTC,43950.84,47295.94,43209.8,46988.14,3000303504.99
2024-01-09,BTC,46988.14,47923.17,44889.64,46123.0,3083632967.78
2024-01-10,BTC,46123.0,47705.84,44326.32,46667.48,3677964834.63
2024-01-11,BTC,46667.48,49054.05,45580.11,46353.15,3638877778.74
2024-01-12,BTC,46353.15,46512.17,41454.57,42776.42,3855256978.62
2024-01-13,BTC,42776.42,43243.47,42438.36,42839.19,986309535.03
2024-01-14,BTC,42839.19,43060.49,41702.53,41704.39,924871801.97
2024-01-15,BTC,41704.39,43325.88,41687.69,42491.26,1046074902.52
2024-01-16,BTC,42491.26,43562.19,42047.82,43130.88,1565259395.93
2024-01-17,BTC,43130.88,43183.19,42172.64,42739.27,1403011843.2
2024-01-18,BTC,42739.27,42876.35,40606.86,41286.68,1885882508.36
2024-01-19,BTC,41286.68,42151.57,40246.58,41625.47,1864062474.18
2024-01-20,BTC,41625.47,41846.45,41433.27,41677.08,544668570.57
2024-01-21,BTC,41677.08,41862.83,41493.59,41570.17,382561229.54
2024-01-22,BTC,41570.17,41669.9,39396.81,39523.63,2270442343.15
2024-01-23,BTC,39523.63,40136.09,38512.34,39876.44,1805745649.27
2024-01-24,BTC,39876.44,40526.25,39429.31,40078.62,1476062916.95
2024-01-25,BTC,40078.62,40280.91,39523.94,39941.74,1164224625.52
2024-01-26,BTC,39941.74,42227.71,39814.87,41816.55,1763833855.75
2024-01-27,BTC,41816.55,42191.83,41393.22,42124.02,444567824.09
2024-01-28,BTC,42124.02,42822.8,41632.18,42028.92,702267432.76
2024-01-29,BTC,42028.92,43308.42,41804.05,43302.28,1184671101.99
2024-01-30,BTC,43302.28,43855.77,42690.4,42943.64,1498626265.1
2024-01-31,BTC,42943.64,43734.38,42276.82,42555.08,1695950546.73
2024-02-01,BTC,42555.08,43267.39,41855.88,43073.2,1234469121.23
2024-02-02,BTC,43073.2,43452.76,42536.21,43181.71,1152442855.72
2024-02-03,BTC,43181.71,43355.76,42874.37,42999.52,325725942.96
2024-02-04,BTC,42999.52,43093.79,42232.02,42570.21,410404369.06
2024-02-05,BTC,42570.21,43518.7,41931.59,42664.56,1062866796.14
2024-02-06,BTC,42664.56,43360.05,42526.92,43091.51,966265875.57
2024-02-07,BTC,43091.51,44402.0,42766.8,44339.04,1319628672.43
2024-02-08,BTC,44339.04,45622.13,44333.87,45304.61,1785332802.43
2024-02-09,BTC,45304.61,48208.27,45257.22,47154.23,2379925849.32
2024-02-10,BTC,47154.23,48166.14,46894.61,47768.12,780554926.36
2024-02-11,BTC,47768.12,48597.46,47592.04,48311.16,956986637.1
2024-02-12,BTC,48311.16,50339.2,47718.59,49942.97,2319184140.26
2024-02-13,BTC,49942.97,50392.92,48336.83,49733.11,2075339722.8
2024-02-14,BTC,49733.11,52085.66,49272.58,51844.19,2252886326.88
2024-02-15,BTC,51844.19,52845.45,51357.81,51934.57,2239765884.49
2024-02-16,BTC,51934.57,52598.05,51604.88,52163.28,1680749372.19
2024-02-17,BTC,52163.28,52201.89,50647.34,51668.78,910308869.83
2024-02-18,BTC,51668.78,52393.59,51194.3,52139.33,762533081.81
2024-02-19,BTC,52139.33,52487.6,51691.25,51781.22,989270690.85
2024-02-20,BTC,51781.22,52985.95,50766.77,52269.59,2050493239.79
2024-02-21,BTC,52269.59,52375.42,50633.49,51854.36,1676374071.14
2024-02-22,BTC,51854.36,52056.01,50914.97,51263.67,1573393306.75
2024-02-23,BTC,51263.67,51509.58,50523.07,50744.07,1345274652.99
2024-02-24,BTC,50744.07,51687.88,50583.66,51574.61,548313000.54
2024-02-25,BTC,51574.61,51957.87,51288.57,51727.63,640224439.02
2024-02-26,BTC,51727.63,54939.87,50920.53,54518.58,2550669499.35
2024-02-27,BTC,54518.58,57612.94,54483.19,57071.6,3546751167.69
2024-02-28,BTC,57071.6,64086.08,56726.31,62507.1,6171823618.31
2024-02-29,BTC,62507.1,63652.76,60370.98,61179.58,5259277822.5
2024-03-01,BTC,61179.58,63226.77,60795.21,62431.25,3267402863.37
2024-03-02,BTC,62431.25,62479.07,61631.05,62038.39,1257238241.46
2024-03-03,BTC,62038.39,63254.84,61392.4,63149.43,1265273119.48
2024-03-04,BTC,63149.43,68562.03,62363.97,68338.64,5220774005.79
2024-03-05,BTC,68338.64,69244.55,59268.68,63804.11,8263897912.84
2024-03-06,BTC,63804.11,67645.97,62851.27,66115.57,4498440968.53
2024-03-07,BTC,66115.57,68065.89,65610.94,66928.15,2804368120.13
2024-03-08,BTC,66928.15,70151.23,66173.73,68269.39,4046244830.74
2024-03-09,BTC,68269.39,68663.92,68026.81,68446.32,1158711168.05
2024-03-10,BTC,68446.32,69976.84,68218.19,69023.53,1919585405.6
2024-03-11,BTC,69023.53,72872.77,67170.42,72095.86,4476609937.75
2024-03-12,BTC,72095.86,72996.99,68636.43,71449.5,4173072731.62
2024-03-13,BTC,71449.5,73672.14,71329.7,73118.09,3008299520.61
2024-03-14,BTC,73118.09,73802.64,68493.91,71366.96,4325873413.25
2024-03-15,BTC,71366.96,72394.97,65579.78,69497.39,5016358153.02
2024-03-16,BTC,69497.39,70043.23,64783.87,65260.55,2295869354.32
2024-03-17,BTC,65260.55,68873.88,64529.3,68364.45,1962751757.05
2024-03-18,BTC,68364.45,68925.18,66584.49,67609.44,2602930945.01
2024-03-19,BTC,67609.44,68116.53,61529.15,61924.02,4863914201.82
2024-03-20,BTC,61924.02,68139.33,60782.8,67857.3,4466872469.25
2024-03-21,BTC,67857.3,68229.38,64548.09,65493.22,2542747734.72
2024-03-22,BTC,65493.22,66643.64,62321.3,63816.99,2395884490.04
2024-03-23,BTC,63816.99,66005.71,63025.99,64004.42,1250716141.79
2024-03-24,BTC,64004.42,67623.78,63802.82,67208.33,1253420264.9
2024-03-25,BTC,67208.33,71202.65,66400.46,69892.26,3184570068.52
2024-03-26,BTC,69892.26,71558.85,69294.69,69990.22,2319265484.04
2024-03-27,BTC,69990.22,71762.06,68384.71,69434.46,2817965870.72
2024-03-28,BTC,69434.46,71593.93,68864.89,70789.57,2214217706.88
2024-03-29,BTC,70789.57,70925.04,69059.03,69903.72,1216001428.98
2024-03-30,BTC,69903.72,70356.07,69586.01,69629.99,515940317.66
2024-03-31,BTC,69629.99,71389.78,69601.39,71312.91,745658086.55
2024-04-01,BTC,71312.91,71325.61,68074.92,69686.37,2005923775.26
2024-04-02,BTC,69686.37,69703.1,64571.71,65466.81,3234216304.99
2024-04-03,BTC,65466.81,66925.93,64514.87,65986.11,1835055534.78
2024-04-04,BTC,65986.11,69343.32,65081.42,68523.79,2475521298.64
2024-04-05,BTC,68523.79,68772.34,65994.65,67860.53,2219856764.99
2024-04-06,BTC,67860.53,69672.09,67483.82,68913.79,772361130.33
2024-04-07,BTC,68913.79,70303.08,68877.35,69357.32,951477284.85
2024-04-08,BTC,69357.32,72750.51,69064.41,71629.36,2607488940.79
2024-04-09,BTC,71629.36,71748.92,68213.24,69129.48,2411758700.3
2024-04-10,BTC,69129.48,71150.5,67480.7,70628.54,2563902180.98
2024-04-11,BTC,70628.54,71297.81,69558.05,70026.43,1758820969.32
2024-04-12,BTC,70026.43,71246.69,65257.57,67158.3,3367653179.18
2024-04-13,BTC,67158.3,68422.6,61079.47,64021.36,3689543158.77
2024-04-14,BTC,64021.36,65874.88,62229.8,65765.64,2627998512.52
2024-04-15,BTC,65765.64,66902.94,62328.07,63447.27,2658417494.41
2024-04-16,BTC,63447.27,64385.46,61667.72,63824.7,2234500815.41
2024-04-17,BTC,63824.7,64503.77,59682.79,61283.74,2562816108.8
2024-04-18,BTC,61283.74,64181.25,60829.27,63511.2,1972785716.37
2024-04-19,BTC,63511.2,65491.94,59607.49,63848.26,2923364930.21
2024-04-20,BTC,63848.26,65453.07,63140.68,64979.21,866105478.99
2024-04-21,BTC,64979.21,65724.22,64271.77,64955.82,854324202.42
2024-04-22,BTC,64955.82,67257.68,64536.42,66854.24,1510230897.53
2024-04-23,BTC,66854.24,67211.15,65835.93,66415.06,1169300050.32
2024-04-24,BTC,66415.06,67067.52,63556.97,64263.95,1878460968.73
2024-04-25,BTC,64263.95,65279.7,62759.65,64488.49,1713069016.97
2024-04-26,BTC,64488.49,64795.15,63307.56,63750.63,1275865834.83
2024-04-27,BTC,63750.63,63904.85,62408.97,63434.44,799665556.56
2024-04-28,BTC,63434.44,64335.08,62769.01,63111.34,642628554.25
2024-04-29,BTC,63111.34,64192.54,61768.51,63847.54,1370557060.16
2024-04-30,BTC,63847.54,64721.13,59097.29,60633.97,2518380270.05
2024-05-01,BTC,60633.97,60788.52,56516.09,58277.44,3014503800.73
2024-05-02,BTC,58277.44,59628.08,56936.28,59083.85,1724718703.27
2024-05-03,BTC,59083.85,63355.83,58835.76,62917.45,2147038663.01
2024-05-04,BTC,62917.45,64539.14,62587.84,63904.51,1029192793.92
2024-05-05,BTC,63904.51,64634.43,62923.47,64037.5,803966989.59
2024-05-06,BTC,64037.5,65517.33,62715.9,63168.44,1537928462.74
2024-05-07,BTC,63168.44,64403.15,62274.09,62323.36,1326416673.48
2024-05-08,BTC,62323.36,63004.6,60867.52,61179.81,1155791451.43
2024-05-09,BTC,61179.81,63429.98,60623.94,63077.18,1140626858.17
2024-05-10,BTC,63077.18,63469.13,60181.24,60790.82,1565941805.66
2024-05-11,BTC,60790.82,61489.54,60474.73,60823.19,505608099.69
2024-05-12,BTC,60823.19,61838.51,60600.9,61459.22,502848342.69
2024-05-13,BTC,61459.22,63445.72,60758.38,62932.29,1327733464.12
2024-05-14,BTC,62932.29,63097.07,61094.77,61548.48,1636519845.72
2024-05-15,BTC,61548.48,66467.29,61325.48,66245.16,2625073579.59
2024-05-16,BTC,66245.16,66760.54,64600.05,65250.53,1596664354.59
2024-05-17,BTC,65250.53,67489.24,65120.39,67051.35,1552274385.82
2024-05-18,BTC,67051.35,67397.7,66633.01,66927.56,586174043.35
2024-05-19,BTC,66927.56,67696.21,65878.18,66268.25,650338446.5
2024-05-20,BTC,66268.25,71546.4,66071.74,71430.23,2624709812.32
2024-05-21,BTC,71430.23,71964.79,69158.99,70141.17,2169803609.99
2024-05-22,BTC,70141.17,70643.89,68952.24,69123.56,1603267534.2
2024-05-23,BTC,69123.56,70037.76,66370.0,67946.35,1922285401.83
2024-05-24,BTC,67946.35,69264.17,66613.35,68548.33,1242012319.42
2024-05-25,BTC,68548.33,69599.81,68498.87,69288.95,412212332.66
2024-05-26,BTC,69288.95,69511.53,68156.05,68488.29,379159635.92
2024-05-27,BTC,68488.29,70613.89,68227.32,69386.83,909946343.46
2024-05-28,BTC,69386.83,69533.54,67206.37,68330.84,1514489243.92
2024-05-29,BTC,68330.84,68858.38,67099.33,67576.81,1108570253.28
2024-05-30,BTC,67576.81,69520.94,67107.22,68346.19,1424914242.82
2024-05-31,BTC,68346.19,69012.82,66605.09,67482.25,1349659294.8
2024-06-01,BTC,67482.25,67831.31,67383.55,67721.6,297719480.73
2024-06-02,BTC,67721.6,68409.58,67279.96,67738.74,456585602.02
2024-06-03,BTC,67738.74,70283.97,67584.62,68799.6,1575608100.17
2024-06-04,BTC,68799.6,71090.99,68553.54,70548.51,2084571763.56
2024-06-05,BTC,70548.51,71782.2,70371.34,71117.68,1545204312.75
2024-06-06,BTC,71117.68,71642.27,70113.83,70772.35,1141567996.37
2024-06-07,BTC,70772.35,71943.4,68439.15,69330.51,1992355199.22
2024-06-08,BTC,69330.51,69547.91,69152.66,69303.58,399100009.36
2024-06-09,BTC,69303.58,69837.26,69131.01,69639.42,357128157.69
2024-06-10,BTC,69639.42,70172.0,69166.61,69505.57,843477987.58
2024-06-11,BTC,69505.57,69550.65,66054.78,67319.41,2141818771.53
2024-06-12,BTC,67319.41,70021.47,66896.79,68247.0,2139401386.85
2024-06-13,BTC,68247.0,68428.43,66224.61,66742.54,1550737143.4
2024-06-14,BTC,66742.54,67317.79,65026.62,66006.13,1633598669.38
2024-06-15,BTC,66006.13,66419.48,65832.26,66188.81,406250537.71
2024-06-16,BTC,66188.81,66916.83,66012.05,66631.59,433017008.55
2024-06-17,BTC,66631.59,67264.71,65062.53,66481.73,1917243316.16
2024-06-18,BTC,66481.73,66570.67,64033.69,65158.02,2293594296.72
2024-06-19,BTC,65158.02,65708.56,64656.84,64950.82,878187235.08
2024-06-20,BTC,64950.82,66462.52,64527.9,64847.89,1473091625.51
2024-06-21,BTC,64847.89,65018.39,63350.87,64119.34,1427909531.59
2024-06-22,BTC,64119.34,64500.0,63924.68,64250.18,358155105.44
2024-06-23,BTC,64250.18,64504.84,63154.88,63181.02,416250575.81
2024-06-24,BTC,63181.02,63335.53,58443.98,60270.95,2938115761.51
2024-06-25,BTC,60270.95,62385.37,60232.04,61796.56,1946492862.08
2024-06-26,BTC,61796.56,62471.55,60684.69,60824.43,1436803387.64
2024-06-27,BTC,60824.43,62341.3,60562.27,61630.1,1385461549.94
2024-06-28,BTC,61630.1,62168.03,59907.92,60324.3,1481619028.88
2024-06-29,BTC,60324.3,61129.31,60294.22,60905.3,560710968.57
2024-06-30,BTC,60905.3,62949.76,60637.5,62685.88,778765578.43
2024-07-01,BTC,62685.88,63800.98,62462.2,62841.27,1623104957.15
2024-07-02,BTC,62841.27,63219.74,61453.08,62044.48,1278702453.96
2024-07-03,BTC,62044.48,62198.73,59373.07,60157.2,1653064013.62
2024-07-04,BTC,60157.2,60428.43,56728.63,57041.11,2342236881.51
2024-07-05,BTC,57041.11,57494.97,53528.09,56646.24,3198812323.21
2024-07-06,BTC,56646.24,58495.08,56035.03,58255.65,1072779742.28
2024-07-07,BTC,58255.65,58452.39,55734.13,55866.6,1053256457.42
2024-07-08,BTC,55866.6,58166.93,54305.08,56709.76,2441024283.07
2024-07-09,BTC,56709.76,58289.53,56296.1,58047.2,1692558128.7
2024-07-10,BTC,58047.2,59463.57,57165.19,57725.78,1631984559.89
